SoortMisdrijf,RegioS,Perioden,Unnamed: 0,ID,TotaalGeregistreerdeMisdrijven_1,GeregistreerdeMisdrijvenRelatief_2,GeregistreerdeMisdrijvenPer1000Inw_3,TotaalOpgehelderdeMisdrijven_4,OpgehelderdeMisdrijvenRelatief_5,RegistratiesVanVerdachten_6
Brandstichting / ontploffing,Noord-Holland (PV),2018,178032,178032,710.0,0.0,0.3,120.0,16.6,160.0
Brandstichting / ontploffing,Noord-Holland (PV),2019,178033,178033,745.0,0.0,0.3,140.0,19.0,205.0
Brandstichting / ontploffing,Noord-Holland (PV),2020,178034,178034,800.0,1.0,0.3,120.0,14.9,180.0
Brandstichting / ontploffing,Overijssel (PV),2010,177980,177980,430.0,1.0,0.4,95.0,22.7,160.0
Brandstichting / ontploffing,Overijssel (PV),2011,177981,177981,340.0,1.0,0.3,80.0,23.3,115.0
Brandstichting / ontploffing,Overijssel (PV),2012,177982,177982,380.0,1.0,0.3,105.0,27.2,165.0
Brandstichting / ontploffing,Overijssel (PV),2013,177983,177983,350.0,1.0,0.3,75.0,21.0,100.0
Brandstichting / ontploffing,Overijssel (PV),2014,177984,177984,295.0,1.0,0.3,60.0,20.3,75.0
Brandstichting / ontploffing,Overijssel (PV),2015,177985,177985,270.0,1.0,0.2,70.0,25.7,90.0
Brandstichting / ontploffing,Overijssel (PV),2016,177986,177986,320.0,1.0,0.3,75.0,23.4,105.0
Brandstichting / ontploffing,Overijssel (PV),2017,177987,177987,275.0,1.0,0.2,90.0,31.9,120.0
Brandstichting / ontploffing,Overijssel (PV),2018,177988,177988,285.0,1.0,0.2,85.0,29.6,115.0
Brandstichting / ontploffing,Overijssel (PV),2019,177989,177989,250.0,1.0,0.2,70.0,27.2,85.0
Brandstichting / ontploffing,Overijssel (PV),2020,177990,177990,270.0,1.0,0.2,55.0,20.0,75.0
Brandstichting / ontploffing,Utrecht (PV),2010,178013,178013,510.0,1.0,0.4,85.0,16.7,135.0
Brandstichting / ontploffing,Utrecht (PV),2011,178014,178014,460.0,1.0,0.4,90.0,19.4,130.0
Brandstichting / ontploffing,Utrecht (PV),2012,178015,178015,380.0,0.0,0.3,65.0,17.7,95.0
Brandstichting / ontploffing,Utrecht (PV),2013,178016,178016,410.0,1.0,0.3,95.0,23.5,145.0
Brandstichting / ontploffing,Utrecht (PV),2014,178017,178017,385.0,1.0,0.3,100.0,26.4,140.0
Brandstichting / ontploffing,Utrecht (PV),2015,178018,178018,380.0,1.0,0.3,75.0,19.2,100.0
Brandstichting / ontploffing,Utrecht (PV),2016,178019,178019,405.0,1.0,0.3,65.0,15.5,75.0
Brandstichting / ontploffing,Utrecht (PV),2017,178020,178020,360.0,1.0,0.3,70.0,19.6,75.0
Brandstichting / ontploffing,Utrecht (PV),2018,178021,178021,430.0,1.0,0.3,95.0,21.9,110.0
Brandstichting / ontploffing,Utrecht (PV),2019,178022,178022,370.0,1.0,0.3,75.0,20.5,105.0
Brandstichting / ontploffing,Utrecht (PV),2020,178023,178023,350.0,1.0,0.3,55.0,15.6,80.0
Brandstichting / ontploffing,Zeeland (PV),2010,178046,178046,145.0,1.0,0.4,30.0,22.1,55.0
Brandstichting / ontploffing,Zeeland (PV),2011,178047,178047,170.0,1.0,0.4,50.0,29.2,115.0
Brandstichting / ontploffing,Zeeland (PV),2012,178048,178048,135.0,1.0,0.4,40.0,28.7,60.0
Brandstichting / ontploffing,Zeeland (PV),2013,178049,178049,205.0,1.0,0.5,45.0,22.0,80.0
Brandstichting / ontploffing,Zeeland (PV),2014,178050,178050,170.0,1.0,0.4,40.0,24.3,65.0
Brandstichting / ontploffing,Zeeland (PV),2015,178051,178051,120.0,1.0,0.3,20.0,18.5,40.0
Brandstichting / ontploffing,Zeeland (PV),2016,178052,178052,105.0,1.0,0.3,20.0,19.0,30.0
Brandstichting / ontploffing,Zeeland (PV),2017,178053,178053,100.0,1.0,0.3,25.0,26.5,35.0
Brandstichting / ontploffing,Zeeland (PV),2018,178054,178054,130.0,1.0,0.3,60.0,45.3,100.0
Brandstichting / ontploffing,Zeeland (PV),2019,178055,178055,80.0,1.0,0.0,25.0,29.5,35.0
Brandstichting / ontploffing,Zeeland (PV),2020,178056,178056,55.0,0.0,0.0,20.0,35.1,35.0
Brandstichting / ontploffing,Zuid-Holland (PV),2010,178035,178035,1505.0,1.0,0.4,335.0,22.1,520.0
Brandstichting / ontploffing,Zuid-Holland (PV),2011,178036,178036,1510.0,1.0,0.4,345.0,23.0,585.0
Brandstichting / ontploffing,Zuid-Holland (PV),2012,178037,178037,1255.0,0.0,0.4,295.0,23.7,480.0
Brandstichting / ontploffing,Zuid-Holland (PV),2013,178038,178038,1070.0,0.0,0.3,265.0,24.6,410.0
Brandstichting / ontploffing,Zuid-Holland (PV),2014,178039,178039,1005.0,0.0,0.3,270.0,26.7,405.0
Brandstichting / ontploffing,Zuid-Holland (PV),2015,178040,178040,935.0,0.0,0.3,230.0,24.7,315.0
Brandstichting / ontploffing,Zuid-Holland (PV),2016,178041,178041,975.0,0.0,0.3,185.0,19.2,260.0
Brandstichting / ontploffing,Zuid-Holland (PV),2017,178042,178042,985.0,0.0,0.3,210.0,21.5,300.0
Brandstichting / ontploffing,Zuid-Holland (PV),2018,178043,178043,930.0,1.0,0.3,240.0,25.8,325.0
Brandstichting / ontploffing,Zuid-Holland (PV),2019,178044,178044,1105.0,1.0,0.3,200.0,18.3,305.0
Brandstichting / ontploffing,Zuid-Holland (PV),2020,178045,178045,1235.0,1.0,0.3,215.0,17.3,340.0
Diefstal/verduistering en inbraak,Drenthe (PV),2010,48807,48807,26310.0,101.0,53.599999999999994,3600.0,56.6,4810.0
Diefstal/verduistering en inbraak,Drenthe (PV),2011,48810,48810,27320.0,104.0,55.6,4050.0,62.8,5420.0
Diefstal/verduistering en inbraak,Drenthe (PV),2012,48813,48813,25960.0,104.0,52.9,3740.0,65.2,5080.0
Diefstal/verduistering en inbraak,Drenthe (PV),2013,48816,48816,24910.0,108.0,50.8,3450.0,63.7,4760.0
Diefstal/verduistering en inbraak,Drenthe (PV),2014,48819,48819,22160.0,104.0,45.3,3440.0,72.9,5150.0
Diefstal/verduistering en inbraak,Drenthe (PV),2015,48822,48822,19990.0,99.0,40.8,3150.0,86.1,4440.0
Diefstal/verduistering en inbraak,Drenthe (PV),2016,48825,48825,18040.0,97.0,37.0,2975.0,74.1,4060.0
Diefstal/verduistering en inbraak,Drenthe (PV),2017,48828,48828,14870.0,91.0,30.2,2645.0,78.6,3540.0
Diefstal/verduistering en inbraak,Drenthe (PV),2018,48831,48831,12800.0,81.0,25.9,2265.0,92.2,3185.0
Diefstal/verduistering en inbraak,Drenthe (PV),2019,48834,48834,13720.0,80.0,27.700000000000003,2310.0,77.80000000000001,3065.0
Diefstal/verduistering en inbraak,Drenthe (PV),2020,48837,48837,12500.0,70.0,25.2,1810.0,64.8,2620.0
Diefstal/verduistering en inbraak,Flevoland (PV),2010,48873,48873,26245.0,102.0,67.69999999999999,3985.0,62.00000000000001,5645.0
Diefstal/verduistering en inbraak,Flevoland (PV),2011,48876,48876,27640.0,106.0,70.5,4250.0,63.7,5835.0
Diefstal/verduistering en inbraak,Flevoland (PV),2012,48879,48879,28190.0,110.0,71.30000000000001,4125.0,62.1,5785.0
Diefstal/verduistering en inbraak,Flevoland (PV),2013,48882,48882,30230.0,116.0,75.8,4400.0,64.5,6060.0
Diefstal/verduistering en inbraak,Flevoland (PV),2014,48885,48885,24540.0,105.0,61.4,4310.0,76.9,5680.0
Diefstal/verduistering en inbraak,Flevoland (PV),2015,48888,48888,21920.0,101.0,54.5,3850.0,72.2,5010.0
Diefstal/verduistering en inbraak,Flevoland (PV),2016,48891,48891,19730.0,94.0,48.8,3560.0,73.6,4570.0
Diefstal/verduistering en inbraak,Flevoland (PV),2017,48894,48894,17230.0,92.0,42.2,3890.0,87.0,5005.0
Diefstal/verduistering en inbraak,Flevoland (PV),2018,48897,48897,16060.0,88.0,39.0,3340.0,82.5,4315.0
Diefstal/verduistering en inbraak,Flevoland (PV),2019,48900,48900,16400.0,85.0,39.3,3590.0,89.5,4820.0
Diefstal/verduistering en inbraak,Flevoland (PV),2020,48903,48903,13900.0,74.0,32.8,2870.0,81.7,3870.0
Diefstal/verduistering en inbraak,Fryslân (PV),2010,48774,48774,28770.0,91.0,44.5,5270.0,73.7,6700.0
Diefstal/verduistering en inbraak,Fryslân (PV),2011,48777,48777,29275.0,92.0,45.2,5080.0,74.1,6530.0
Diefstal/verduistering en inbraak,Fryslân (PV),2012,48780,48780,28275.0,95.0,43.7,4860.0,81.5,6140.0
Diefstal/verduistering en inbraak,Fryslân (PV),2013,48783,48783,29180.0,102.0,45.1,4755.0,66.6,6205.0
Diefstal/verduistering en inbraak,Fryslân (PV),2014,48786,48786,28600.0,104.0,44.2,4965.0,82.4,6345.0
Diefstal/verduistering en inbraak,Fryslân (PV),2015,48789,48789,26050.0,98.0,40.4,4895.0,84.8,6600.0
Diefstal/verduistering en inbraak,Fryslân (PV),2016,48792,48792,22470.0,91.0,34.8,4135.0,91.1,5300.0
Diefstal/verduistering en inbraak,Fryslân (PV),2017,48795,48795,17060.0,80.0,26.299999999999997,3850.0,91.0,4910.0
Diefstal/verduistering en inbraak,Fryslân (PV),2018,48798,48798,17060.0,77.0,26.2,3930.0,106.3,5090.0
Diefstal/verduistering en inbraak,Fryslân (PV),2019,48801,48801,15910.0,71.0,24.5,3860.0,112.0,4980.0
Diefstal/verduistering en inbraak,Fryslân (PV),2020,48804,48804,13350.0,60.0,20.4,2910.0,87.3,4010.0
Diefstal/verduistering en inbraak,Gelderland (PV),2010,48906,48906,145160.0,114.0,72.6,16160.0,57.599999999999994,22050.0
Diefstal/verduistering en inbraak,Gelderland (PV),2011,48909,48909,145135.0,116.0,72.4,15945.0,56.300000000000004,21180.0
Diefstal/verduistering en inbraak,Gelderland (PV),2012,48912,48912,140070.0,117.0,69.6,15500.0,57.2,20735.0
Diefstal/verduistering en inbraak,Gelderland (PV),2013,48915,48915,136135.0,120.0,67.6,16120.0,57.7,21950.0
Diefstal/verduistering en inbraak,Gelderland (PV),2014,48918,48918,118465.0,116.0,58.6,16015.0,65.7,20730.0
Diefstal/verduistering en inbraak,Gelderland (PV),2015,48921,48921,104030.0,110.0,51.3,14630.0,65.0,19200.0
Diefstal/verduistering en inbraak,Gelderland (PV),2016,48924,48924,96820.0,105.0,47.6,14125.0,71.2,17840.0
Diefstal/verduistering en inbraak,Gelderland (PV),2017,48927,48927,80620.0,99.0,39.4,12410.0,77.3,15710.0
Diefstal/verduistering en inbraak,Gelderland (PV),2018,48930,48930,70840.0,92.0,34.4,11845.0,86.8,14875.0
Diefstal/verduistering en inbraak,Gelderland (PV),2019,48933,48933,72470.0,88.0,35.0,12560.0,78.9,15930.0
Diefstal/verduistering en inbraak,Gelderland (PV),2020,48936,48936,64920.0,78.0,31.2,10285.0,66.1,13560.0
Diefstal/verduistering en inbraak,Groningen (PV),2010,48741,48741,39280.0,102.0,68.2,7050.0,69.0,9630.0
Diefstal/verduistering en inbraak,Groningen (PV),2011,48744,48744,38830.0,104.0,67.0,7045.0,75.0,9400.0
Diefstal/verduistering en inbraak,Groningen (PV),2012,48747,48747,38285.0,106.0,65.9,6530.0,76.0,8460.0
Diefstal/verduistering en inbraak,Groningen (PV),2013,48750,48750,39675.0,116.0,68.2,6780.0,86.5,8800.0
Diefstal/verduistering en inbraak,Groningen (PV),2014,48753,48753,34230.0,112.0,58.8,5800.0,78.69999999999999,7430.0
Diefstal/verduistering en inbraak,Groningen (PV),2015,48756,48756,33090.0,110.0,56.7,5580.0,84.5,7235.0
Diefstal/verduistering en inbraak,Groningen (PV),2016,48759,48759,31755.0,108.0,54.4,4900.0,80.10000000000001,6280.0
Diefstal/verduistering en inbraak,Groningen (PV),2017,48762,48762,23210.0,93.0,39.8,4490.0,87.30000000000001,5855.0
Diefstal/verduistering en inbraak,Groningen (PV),2018,48765,48765,21740.0,91.0,37.4,4720.0,95.89999999999999,5970.0
Diefstal/verduistering en inbraak,Groningen (PV),2019,48768,48768,21235.0,85.0,36.4,4550.0,88.0,5830.0
Diefstal/verduistering en inbraak,Groningen (PV),2020,48771,48771,17005.0,72.0,29.0,3110.0,68.9,4325.0
Diefstal/verduistering en inbraak,Limburg (PV),2010,49104,49104,93975.0,110.0,83.8,10590.0,52.800000000000004,14610.0
Diefstal/verduistering en inbraak,Limburg (PV),2011,49107,49107,102145.0,118.0,91.0,10930.0,51.89999999999999,14500.0
Diefstal/verduistering en inbraak,Limburg (PV),2012,49110,49110,96990.0,118.0,86.4,10300.0,53.400000000000006,13660.0
Diefstal/verduistering en inbraak,Limburg (PV),2013,49113,49113,91390.0,118.0,81.4,9830.0,55.99999999999999,12720.0
Diefstal/verduistering en inbraak,Limburg (PV),2014,49116,49116,89155.0,120.0,79.6,9090.0,52.99999999999999,11605.0
Diefstal/verduistering en inbraak,Limburg (PV),2015,49119,49119,80875.0,118.0,72.4,8960.0,60.7,11320.0
Diefstal/verduistering en inbraak,Limburg (PV),2016,49122,49122,70120.0,112.0,62.8,8590.0,64.10000000000001,10930.0
Diefstal/verduistering en inbraak,Limburg (PV),2017,49125,49125,60880.0,108.0,54.4,7655.0,65.4,9730.0
Diefstal/verduistering en inbraak,Limburg (PV),2018,49128,49128,52700.0,101.0,47.2,7650.0,78.9,9700.0
Diefstal/verduistering en inbraak,Limburg (PV),2019,49131,49131,50100.0,92.0,44.8,7430.0,82.6,9545.0
Diefstal/verduistering en inbraak,Limburg (PV),2020,49134,49134,40990.0,81.0,36.6,6325.0,73.9,8495.0
Diefstal/verduistering en inbraak,Niet in te delen (PV),2010,49137,49137,2030.0,84.0,0.0,200.0,20.0,240.0
Diefstal/verduistering en inbraak,Niet in te delen (PV),2011,49140,49140,1590.0,75.0,0.0,115.0,33.9,165.0
Diefstal/verduistering en inbraak,Niet in te delen (PV),2012,49143,49143,1250.0,73.0,0.0,90.0,47.3,125.0
Diefstal/verduistering en inbraak,Niet in te delen (PV),2013,49146,49146,1170.0,86.0,0.0,100.0,41.3,140.0
Diefstal/verduistering en inbraak,Niet in te delen (PV),2014,49149,49149,1320.0,94.0,0.0,110.0,71.0,155.0
Diefstal/verduistering en inbraak,Niet in te delen (PV),2015,49152,49152,890.0,53.0,0.0,50.0,12.0,90.0
Diefstal/verduistering en inbraak,Niet in te delen (PV),2016,49155,49155,830.0,73.0,0.0,40.0,9.399999999999999,50.0
Diefstal/verduistering en inbraak,Niet in te delen (PV),2017,49158,49158,1405.0,86.0,0.0,40.0,5.300000000000001,60.0
Diefstal/verduistering en inbraak,Niet in te delen (PV),2018,49161,49161,1500.0,88.0,0.0,40.0,4.9,55.0
Diefstal/verduistering en inbraak,Niet in te delen (PV),2019,49164,49164,1890.0,98.0,0.0,40.0,4.2,50.0
Diefstal/verduistering en inbraak,Niet in te delen (PV),2020,49167,49167,550.0,60.0,0.0,15.0,103.3,25.0
Diefstal/verduistering en inbraak,Noord-Brabant (PV),2010,49071,49071,198170.0,112.0,81.1,21395.0,50.300000000000004,28880.0
Diefstal/verduistering en inbraak,Noord-Brabant (PV),2011,49074,49074,200170.0,114.0,81.6,20830.0,51.6,27640.0
Diefstal/verduistering en inbraak,Noord-Brabant (PV),2012,49077,49077,199895.0,116.0,81.2,20730.0,50.9,27220.0
Diefstal/verduistering en inbraak,Noord-Brabant (PV),2013,49080,49080,198020.0,120.0,80.2,21700.0,54.4,28670.0
Diefstal/verduistering en inbraak,Noord-Brabant (PV),2014,49083,49083,180540.0,119.0,72.8,19660.0,54.2,25140.0
Diefstal/verduistering en inbraak,Noord-Brabant (PV),2015,49086,49086,164730.0,114.0,66.2,18165.0,55.0,23250.0
Diefstal/verduistering en inbraak,Noord-Brabant (PV),2016,49089,49089,142470.0,106.0,57.0,16730.0,61.89999999999999,20960.0
Diefstal/verduistering en inbraak,Noord-Brabant (PV),2017,49092,49092,119770.0,101.0,47.7,15305.0,61.9,19410.0
Diefstal/verduistering en inbraak,Noord-Brabant (PV),2018,49095,49095,107600.0,96.0,42.599999999999994,15620.0,70.0,19540.0
Diefstal/verduistering en inbraak,Noord-Brabant (PV),2019,49098,49098,104445.0,88.0,41.0,15155.0,71.9,19280.0
Diefstal/verduistering en inbraak,Noord-Brabant (PV),2020,49101,49101,96010.0,80.0,37.4,12535.0,63.0,16260.0
Diefstal/verduistering en inbraak,Noord-Holland (PV),2010,48972,48972,280080.0,119.0,105.0,33910.0,53.300000000000004,46480.0
Diefstal/verduistering en inbraak,Noord-Holland (PV),2011,48975,48975,281115.0,119.0,104.4,35700.0,57.300000000000004,47660.0
Diefstal/verduistering en inbraak,Noord-Holland (PV),2012,48978,48978,273625.0,122.0,101.0,33900.0,53.699999999999996,44370.0
Diefstal/verduistering en inbraak,Noord-Holland (PV),2013,48981,48981,282850.0,128.0,103.8,33640.0,50.9,44955.0
Diefstal/verduistering en inbraak,Noord-Holland (PV),2014,48984,48984,256500.0,124.0,93.6,32545.0,55.400000000000006,42160.0
Diefstal/verduistering en inbraak,Noord-Holland (PV),2015,48987,48987,245610.0,121.0,89.0,29850.0,55.099999999999994,38515.0
Diefstal/verduistering en inbraak,Noord-Holland (PV),2016,48990,48990,218505.0,115.0,78.4,27800.0,55.8,35060.0
Diefstal/verduistering en inbraak,Noord-Holland (PV),2017,48993,48993,193035.0,112.0,68.8,25265.0,54.099999999999994,31760.0
Diefstal/verduistering en inbraak,Noord-Holland (PV),2018,48996,48996,176390.0,109.0,62.400000000000006,24780.0,59.9,31485.0
Diefstal/verduistering en inbraak,Noord-Holland (PV),2019,48999,48999,173190.0,104.0,60.599999999999994,25530.0,60.0,32620.0
Diefstal/verduistering en inbraak,Noord-Holland (PV),2020,49002,49002,141750.0,91.0,49.3,19055.0,55.8,25030.0
Diefstal/verduistering en inbraak,Overijssel (PV),2010,48840,48840,67880.0,106.0,60.0,9030.0,63.4,12165.0
Diefstal/verduistering en inbraak,Overijssel (PV),2011,48843,48843,68800.0,107.0,60.599999999999994,9380.0,74.5,12240.0
Diefstal/verduistering en inbraak,Overijssel (PV),2012,48846,48846,68650.0,108.0,60.4,9890.0,65.3,13100.0
Diefstal/verduistering en inbraak,Overijssel (PV),2013,48849,48849,70950.0,116.0,62.3,9885.0,73.89999999999999,12660.0
Diefstal/verduistering en inbraak,Overijssel (PV),2014,48852,48852,60940.0,113.0,53.4,8300.0,72.7,10770.0
Diefstal/verduistering en inbraak,Overijssel (PV),2015,48855,48855,54400.0,108.0,47.6,7930.0,63.400000000000006,9930.0
Diefstal/verduistering en inbraak,Overijssel (PV),2016,48858,48858,49865.0,103.0,43.6,7450.0,76.3,9335.0
Diefstal/verduistering en inbraak,Overijssel (PV),2017,48861,48861,41420.0,95.0,36.099999999999994,7055.0,81.89999999999999,8900.0
Diefstal/verduistering en inbraak,Overijssel (PV),2018,48864,48864,37470.0,88.0,32.6,6820.0,98.2,8440.0
Diefstal/verduistering en inbraak,Overijssel (PV),2019,48867,48867,35485.0,83.0,30.6,7165.0,101.4,9090.0
Diefstal/verduistering en inbraak,Overijssel (PV),2020,48870,48870,32070.0,72.0,27.6,5855.0,73.0,7660.0
Diefstal/verduistering en inbraak,Utrecht (PV),2010,48939,48939,111730.0,124.0,91.6,12280.0,49.599999999999994,16060.0
Diefstal/verduistering en inbraak,Utrecht (PV),2011,48942,48942,105550.0,122.0,85.9,11995.0,51.1,15410.0
Diefstal/verduistering en inbraak,Utrecht (PV),2012,48945,48945,101090.0,123.0,81.7,11935.0,60.39999999999999,15550.0
Diefstal/verduistering en inbraak,Utrecht (PV),2013,48948,48948,99630.0,126.0,80.0,11845.0,58.199999999999996,15420.0
Diefstal/verduistering en inbraak,Utrecht (PV),2014,48951,48951,93215.0,123.0,74.4,10890.0,61.599999999999994,14085.0
Diefstal/verduistering en inbraak,Utrecht (PV),2015,48954,48954,89300.0,120.0,70.6,9810.0,55.900000000000006,12930.0
Diefstal/verduistering en inbraak,Utrecht (PV),2016,48957,48957,85050.0,118.0,66.8,9365.0,58.400000000000006,11960.0
Diefstal/verduistering en inbraak,Utrecht (PV),2017,48960,48960,77695.0,117.0,60.4,8725.0,61.99999999999999,11130.0
Diefstal/verduistering en inbraak,Utrecht (PV),2018,48963,48963,69760.0,110.0,53.8,8345.0,70.5,10900.0
Diefstal/verduistering en inbraak,Utrecht (PV),2019,48966,48966,67265.0,103.0,50.1,8030.0,64.19999999999999,10360.0
Diefstal/verduistering en inbraak,Utrecht (PV),2020,48969,48969,61060.0,96.0,45.0,7100.0,60.3,9230.0
Diefstal/verduistering en inbraak,Zeeland (PV),2010,49038,49038,21240.0,96.0,55.6,2820.0,47.9,3925.0
Diefstal/verduistering en inbraak,Zeeland (PV),2011,49041,49041,21280.0,94.0,55.8,3030.0,67.1,4070.0
Diefstal/verduistering en inbraak,Zeeland (PV),2012,49044,49044,19615.0,94.0,51.4,2890.0,61.9,3775.0
Diefstal/verduistering en inbraak,Zeeland (PV),2013,49047,49047,18400.0,96.0,48.3,2740.0,58.2,3660.0
Diefstal/verduistering en inbraak,Zeeland (PV),2014,49050,49050,16050.0,94.0,42.1,2305.0,72.5,3050.0
Diefstal/verduistering en inbraak,Zeeland (PV),2015,49053,49053,14720.0,88.0,38.7,2430.0,68.5,3350.0
Diefstal/verduistering en inbraak,Zeeland (PV),2016,49056,49056,13335.0,86.0,35.0,2330.0,72.4,2990.0
Diefstal/verduistering en inbraak,Zeeland (PV),2017,49059,49059,10350.0,76.0,27.200000000000003,2250.0,88.3,3030.0
Diefstal/verduistering en inbraak,Zeeland (PV),2018,49062,49062,8805.0,70.0,22.8,2270.0,112.2,3255.0
Diefstal/verduistering en inbraak,Zeeland (PV),2019,49065,49065,9060.0,68.0,23.6,2205.0,103.9,2930.0
Diefstal/verduistering en inbraak,Zeeland (PV),2020,49068,49068,8565.0,60.0,22.4,1780.0,87.5,2550.0
Diefstal/verduistering en inbraak,Zuid-Holland (PV),2010,49005,49005,300080.0,109.0,85.6,42640.0,59.4,58260.0
Diefstal/verduistering en inbraak,Zuid-Holland (PV),2011,49008,49008,307090.0,108.0,87.0,44350.0,62.5,60940.0
Diefstal/verduistering en inbraak,Zuid-Holland (PV),2012,49011,49011,291000.0,108.0,81.9,42930.0,65.6,58450.0
Diefstal/verduistering en inbraak,Zuid-Holland (PV),2013,49014,49014,278750.0,109.0,78.2,42165.0,67.30000000000001,56970.0
Diefstal/verduistering en inbraak,Zuid-Holland (PV),2014,49017,49017,259470.0,109.0,72.6,38290.0,66.4,50610.0
Diefstal/verduistering en inbraak,Zuid-Holland (PV),2015,49020,49020,242590.0,108.0,67.4,36265.0,66.8,47070.0
Diefstal/verduistering en inbraak,Zuid-Holland (PV),2016,49023,49023,227590.0,104.0,62.8,32970.0,64.5,41900.0
Diefstal/verduistering en inbraak,Zuid-Holland (PV),2017,49026,49026,198735.0,100.0,54.4,30370.0,67.4,38290.0
Diefstal/verduistering en inbraak,Zuid-Holland (PV),2018,49029,49029,167920.0,92.0,45.6,27200.0,69.8,34610.0
Diefstal/verduistering en inbraak,Zuid-Holland (PV),2019,49032,49032,167205.0,88.0,45.5,27080.0,68.3,34575.0
Diefstal/verduistering en inbraak,Zuid-Holland (PV),2020,49035,49035,156290.0,81.0,42.2,20815.0,60.0,27175.0
Drugsmisdrijven,Drenthe (PV),2010,1477256,1477256,530.0,2.0,0.8,520.0,383.6,740.0
Drugsmisdrijven,Drenthe (PV),2011,1477260,1477260,495.0,2.0,0.8,490.0,377.4,710.0
Drugsmisdrijven,Drenthe (PV),2012,1477264,1477264,485.0,2.0,0.8,470.0,355.2,665.0
Drugsmisdrijven,Drenthe (PV),2013,1477268,1477268,565.0,2.0,1.0,545.0,363.90000000000003,720.0
Drugsmisdrijven,Drenthe (PV),2014,1477272,1477272,520.0,2.0,0.8,510.0,351.40000000000003,850.0
Drugsmisdrijven,Drenthe (PV),2015,1477276,1477276,385.0,2.0,0.7,380.0,395.20000000000005,605.0
Drugsmisdrijven,Drenthe (PV),2016,1477280,1477280,420.0,2.0,0.6000000000000001,410.0,296.0,565.0
Drugsmisdrijven,Drenthe (PV),2017,1477284,1477284,420.0,3.0,0.6000000000000001,390.0,348.59999999999997,590.0
Drugsmisdrijven,Drenthe (PV),2018,1477288,1477288,350.0,2.0,0.6000000000000001,340.0,290.8,510.0
Drugsmisdrijven,Drenthe (PV),2019,1477292,1477292,465.0,3.0,0.8999999999999999,420.0,276.9,655.0
Drugsmisdrijven,Drenthe (PV),2020,1477296,1477296,380.0,3.0,0.6000000000000001,245.0,192.39999999999998,555.0
Drugsmisdrijven,Flevoland (PV),2010,1477344,1477344,1120.0,4.0,2.9,1040.0,270.6,1410.0
Drugsmisdrijven,Flevoland (PV),2011,1477348,1477348,1095.0,4.0,2.8000000000000003,1040.0,285.3,1365.0
Drugsmisdrijven,Flevoland (PV),2012,1477352,1477352,1290.0,5.0,3.2,1245.0,367.90000000000003,1510.0
Drugsmisdrijven,Flevoland (PV),2013,1477356,1477356,1210.0,4.0,3.0,1180.0,357.5,1420.0
Drugsmisdrijven,Flevoland (PV),2014,1477360,1477360,1310.0,6.0,3.2,1270.0,292.4,1560.0
Drugsmisdrijven,Flevoland (PV),2015,1477364,1477364,1050.0,4.0,2.6,1035.0,395.1,1310.0
Drugsmisdrijven,Flevoland (PV),2016,1477368,1477368,1205.0,6.0,3.0,1180.0,294.2,1650.0
Drugsmisdrijven,Flevoland (PV),2017,1477372,1477372,1155.0,6.0,2.8000000000000003,1140.0,295.7,1510.0
Drugsmisdrijven,Flevoland (PV),2018,1477376,1477376,790.0,4.0,2.0,775.0,295.6,1060.0
Drugsmisdrijven,Flevoland (PV),2019,1477380,1477380,740.0,4.0,1.7999999999999998,725.0,393.8,950.0
Drugsmisdrijven,Flevoland (PV),2020,1477384,1477384,560.0,3.0,1.2999999999999998,430.0,226.4,730.0
Drugsmisdrijven,Fryslân (PV),2010,1477212,1477212,1070.0,4.0,1.6,1050.0,383.0,1340.0
Drugsmisdrijven,Fryslân (PV),2011,1477216,1477216,1105.0,4.0,1.8,1075.0,356.2,1490.0
Drugsmisdrijven,Fryslân (PV),2012,1477220,1477220,770.0,3.0,1.2,750.0,374.40000000000003,980.0
Drugsmisdrijven,Fryslân (PV),2013,1477224,1477224,955.0,4.0,1.4,930.0,293.3,1220.0
Drugsmisdrijven,Fryslân (PV),2014,1477228,1477228,910.0,4.0,1.4,900.0,297.8,1210.0
Drugsmisdrijven,Fryslân (PV),2015,1477232,1477232,880.0,4.0,1.4000000000000001,875.0,370.0,1150.0
Drugsmisdrijven,Fryslân (PV),2016,1477236,1477236,670.0,3.0,1.0,650.0,293.7,835.0
Drugsmisdrijven,Fryslân (PV),2017,1477240,1477240,685.0,4.0,1.0,665.0,289.5,910.0
Drugsmisdrijven,Fryslân (PV),2018,1477244,1477244,730.0,4.0,1.0999999999999999,725.0,295.7,990.0
Drugsmisdrijven,Fryslân (PV),2019,1477248,1477248,780.0,4.0,1.2,725.0,281.3,1120.0
Drugsmisdrijven,Fryslân (PV),2020,1477252,1477252,825.0,4.0,1.3,545.0,201.3,1205.0
Drugsmisdrijven,Gelderland (PV),2010,1477388,1477388,2900.0,3.0,1.4000000000000001,2810.0,371.4,3760.0
Drugsmisdrijven,Gelderland (PV),2011,1477392,1477392,2590.0,2.0,1.3,2545.0,372.8,3565.0
Drugsmisdrijven,Gelderland (PV),2012,1477396,1477396,2425.0,2.0,1.2,2360.0,385.79999999999995,3150.0
Drugsmisdrijven,Gelderland (PV),2013,1477400,1477400,2315.0,2.0,1.2,2230.0,370.8,3220.0
