SoortMisdrijf,RegioS,Perioden,TotaalGeregistreerdeMisdrijven_1,GeregistreerdeMisdrijvenRelatief_2,GeregistreerdeMisdrijvenPer1000Inw_3,TotaalOpgehelderdeMisdrijven_4,OpgehelderdeMisdrijvenRelatief_5,RegistratiesVanVerdachten_6
"Misdrijven, totaal",Mill en Sint Hubert,2016,295.0,100.0,27.4,50.0,16.9,55.0
"Misdrijven, totaal",Mill en Sint Hubert,2017,220.0,100.0,20.4,40.0,19.0,50.0
"Misdrijven, totaal",Mill en Sint Hubert,2018,195.0,100.0,17.8,35.0,18.1,50.0
"Misdrijven, totaal",Mill en Sint Hubert,2019,290.0,100.0,26.4,60.0,20.8,75.0
"Misdrijven, totaal",Mill en Sint Hubert,2020,285.0,100.0,26.1,45.0,16.1,55.0
"Misdrijven, totaal",Millingen aan de Rijn,2010,150.0,100.0,25.4,45.0,31.3,60.0
"Misdrijven, totaal",Millingen aan de Rijn,2011,145.0,100.0,24.5,30.0,22.1,40.0
"Misdrijven, totaal",Millingen aan de Rijn,2012,155.0,100.0,26.1,40.0,25.3,40.0
"Misdrijven, totaal",Millingen aan de Rijn,2013,140.0,100.0,23.5,30.0,21.6,40.0
"Misdrijven, totaal",Millingen aan de Rijn,2014,120.0,100.0,20.3,35.0,27.7,40.0
"Misdrijven, totaal",Millingen aan de Rijn,2015,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Millingen aan de Rijn,2016,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Millingen aan de Rijn,2017,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Millingen aan de Rijn,2018,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Millingen aan de Rijn,2019,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Millingen aan de Rijn,2020,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Moerdijk,2010,2160.0,100.0,59.1,415.0,19.1,500.0
"Misdrijven, totaal",Moerdijk,2011,2045.0,100.0,56.0,405.0,19.8,515.0
"Misdrijven, totaal",Moerdijk,2012,2305.0,100.0,63.1,405.0,17.6,490.0
"Misdrijven, totaal",Moerdijk,2013,2220.0,100.0,60.6,465.0,20.9,585.0
"Misdrijven, totaal",Moerdijk,2014,1870.0,100.0,50.9,380.0,20.4,445.0
"Misdrijven, totaal",Moerdijk,2015,1740.0,100.0,47.3,355.0,20.4,405.0
"Misdrijven, totaal",Moerdijk,2016,1650.0,100.0,44.8,285.0,17.4,345.0
"Misdrijven, totaal",Moerdijk,2017,1395.0,100.0,37.8,280.0,20.1,355.0
"Misdrijven, totaal",Moerdijk,2018,1365.0,100.0,36.9,340.0,25.0,425.0
"Misdrijven, totaal",Moerdijk,2019,1445.0,100.0,39.1,365.0,25.2,465.0
"Misdrijven, totaal",Moerdijk,2020,1505.0,100.0,40.5,285.0,18.8,375.0
"Misdrijven, totaal",Molenlanden,2010,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Molenlanden,2011,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Molenlanden,2012,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Molenlanden,2013,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Molenlanden,2014,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Molenlanden,2015,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Molenlanden,2016,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Molenlanden,2017,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Molenlanden,2018,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Molenlanden,2019,840.0,100.0,19.2,230.0,27.2,290.0
"Misdrijven, totaal",Molenlanden,2020,980.0,100.0,22.3,195.0,19.9,245.0
"Misdrijven, totaal",Molenwaard,2010,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Molenwaard,2011,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Molenwaard,2012,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Molenwaard,2013,735.0,100.0,25.2,190.0,25.8,275.0
"Misdrijven, totaal",Molenwaard,2014,635.0,100.0,21.8,165.0,26.0,225.0
"Misdrijven, totaal",Molenwaard,2015,600.0,100.0,20.7,120.0,20.0,150.0
"Misdrijven, totaal",Molenwaard,2016,525.0,100.0,18.1,125.0,23.8,150.0
"Misdrijven, totaal",Molenwaard,2017,435.0,100.0,14.9,85.0,19.8,100.0
"Misdrijven, totaal",Molenwaard,2018,435.0,100.0,14.8,110.0,25.6,165.0
"Misdrijven, totaal",Molenwaard,2019,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Molenwaard,2020,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Montferland,2010,1630.0,100.0,46.3,450.0,27.6,520.0
"Misdrijven, totaal",Montferland,2011,1385.0,100.0,39.7,345.0,24.9,420.0
"Misdrijven, totaal",Montferland,2012,1330.0,100.0,38.0,370.0,27.8,485.0
"Misdrijven, totaal",Montferland,2013,1280.0,100.0,36.7,290.0,22.8,375.0
"Misdrijven, totaal",Montferland,2014,1200.0,100.0,34.2,280.0,23.5,340.0
"Misdrijven, totaal",Montferland,2015,1165.0,100.0,33.2,275.0,23.5,315.0
"Misdrijven, totaal",Montferland,2016,1300.0,100.0,36.9,260.0,20.1,310.0
"Misdrijven, totaal",Montferland,2017,1005.0,100.0,28.5,210.0,21.1,240.0
"Misdrijven, totaal",Montferland,2018,890.0,100.0,24.9,255.0,28.7,290.0
"Misdrijven, totaal",Montferland,2019,890.0,100.0,24.7,225.0,25.1,270.0
"Misdrijven, totaal",Montferland,2020,1080.0,100.0,30.0,240.0,22.3,345.0
"Misdrijven, totaal",Montfoort,2010,540.0,100.0,40.1,125.0,22.7,165.0
"Misdrijven, totaal",Montfoort,2011,410.0,100.0,30.3,75.0,18.6,90.0
"Misdrijven, totaal",Montfoort,2012,470.0,100.0,34.6,85.0,18.1,95.0
"Misdrijven, totaal",Montfoort,2013,380.0,100.0,27.8,80.0,21.4,95.0
"Misdrijven, totaal",Montfoort,2014,375.0,100.0,27.4,60.0,16.0,70.0
"Misdrijven, totaal",Montfoort,2015,355.0,100.0,26.1,75.0,21.6,90.0
"Misdrijven, totaal",Montfoort,2016,320.0,100.0,23.3,50.0,15.3,55.0
"Misdrijven, totaal",Montfoort,2017,325.0,100.0,23.4,55.0,17.6,65.0
"Misdrijven, totaal",Montfoort,2018,370.0,100.0,26.6,90.0,24.9,100.0
"Misdrijven, totaal",Montfoort,2019,330.0,100.0,23.6,65.0,19.1,70.0
"Misdrijven, totaal",Montfoort,2020,395.0,100.0,28.5,75.0,19.2,110.0
"Misdrijven, totaal",Mook en Middelaar,2010,480.0,100.0,59.5,85.0,18.0,120.0
"Misdrijven, totaal",Mook en Middelaar,2011,450.0,100.0,56.9,70.0,15.3,85.0
"Misdrijven, totaal",Mook en Middelaar,2012,340.0,100.0,43.3,65.0,19.1,80.0
"Misdrijven, totaal",Mook en Middelaar,2013,340.0,100.0,43.2,50.0,14.5,60.0
"Misdrijven, totaal",Mook en Middelaar,2014,320.0,100.0,41.3,45.0,13.4,50.0
"Misdrijven, totaal",Mook en Middelaar,2015,290.0,100.0,37.1,40.0,14.6,50.0
"Misdrijven, totaal",Mook en Middelaar,2016,280.0,100.0,36.4,35.0,12.1,40.0
"Misdrijven, totaal",Mook en Middelaar,2017,255.0,100.0,32.9,20.0,8.6,25.0
"Misdrijven, totaal",Mook en Middelaar,2018,215.0,100.0,27.8,45.0,20.8,50.0
"Misdrijven, totaal",Mook en Middelaar,2019,245.0,100.0,31.6,50.0,20.6,60.0
"Misdrijven, totaal",Mook en Middelaar,2020,270.0,100.0,34.3,30.0,11.5,35.0
"Misdrijven, totaal",Muiden,2010,590.0,100.0,91.1,150.0,25.5,180.0
"Misdrijven, totaal",Muiden,2011,635.0,100.0,97.6,160.0,25.4,210.0
"Misdrijven, totaal",Muiden,2012,595.0,100.0,92.0,145.0,24.4,175.0
"Misdrijven, totaal",Muiden,2013,660.0,100.0,102.9,145.0,22.0,175.0
"Misdrijven, totaal",Muiden,2014,545.0,100.0,86.5,150.0,27.9,165.0
"Misdrijven, totaal",Muiden,2015,490.0,100.0,78.3,105.0,21.7,125.0
"Misdrijven, totaal",Muiden,2016,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Muiden,2017,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Muiden,2018,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Muiden,2019,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Muiden,2020,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Naarden,2010,965.0,100.0,56.2,190.0,19.6,225.0
"Misdrijven, totaal",Naarden,2011,950.0,100.0,55.2,165.0,17.6,195.0
"Misdrijven, totaal",Naarden,2012,1120.0,100.0,65.2,245.0,22.0,290.0
"Misdrijven, totaal",Naarden,2013,980.0,100.0,56.7,200.0,20.3,240.0
"Misdrijven, totaal",Naarden,2014,770.0,100.0,44.8,155.0,20.0,185.0
"Misdrijven, totaal",Naarden,2015,795.0,100.0,46.3,100.0,12.7,115.0
"Misdrijven, totaal",Naarden,2016,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Naarden,2017,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Naarden,2018,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Naarden,2019,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Naarden,2020,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Neder-Betuwe,2010,960.0,100.0,42.6,245.0,25.6,355.0
"Misdrijven, totaal",Neder-Betuwe,2011,995.0,100.0,44.1,200.0,20.0,235.0
"Misdrijven, totaal",Neder-Betuwe,2012,1115.0,100.0,49.3,245.0,22.0,310.0
"Misdrijven, totaal",Neder-Betuwe,2013,930.0,100.0,41.1,225.0,24.1,300.0
"Misdrijven, totaal",Neder-Betuwe,2014,745.0,100.0,32.9,215.0,28.9,285.0
"Misdrijven, totaal",Neder-Betuwe,2015,800.0,100.0,35.2,215.0,26.8,280.0
"Misdrijven, totaal",Neder-Betuwe,2016,795.0,100.0,34.4,235.0,29.8,275.0
"Misdrijven, totaal",Neder-Betuwe,2017,685.0,100.0,29.3,220.0,31.9,260.0
"Misdrijven, totaal",Neder-Betuwe,2018,655.0,100.0,27.7,205.0,31.3,240.0
"Misdrijven, totaal",Neder-Betuwe,2019,610.0,100.0,25.3,185.0,30.0,230.0
"Misdrijven, totaal",Neder-Betuwe,2020,695.0,100.0,28.5,170.0,24.8,240.0
"Misdrijven, totaal",Nederland,2010,1200825.0,100.0,72.4,331305.0,27.6,406510.0
"Misdrijven, totaal",Nederland,2011,1206565.0,100.0,72.4,326680.0,27.1,397790.0
"Misdrijven, totaal",Nederland,2012,1154950.0,100.0,69.0,308410.0,26.7,373480.0
"Misdrijven, totaal",Nederland,2013,1105565.0,100.0,65.9,289665.0,26.2,350395.0
"Misdrijven, totaal",Nederland,2014,1025630.0,100.0,60.9,271355.0,26.5,327320.0
"Misdrijven, totaal",Nederland,2015,978945.0,100.0,57.9,248875.0,25.4,301555.0
"Misdrijven, totaal",Nederland,2016,930325.0,100.0,54.8,234100.0,25.2,278930.0
"Misdrijven, totaal",Nederland,2017,832950.0,100.0,48.8,217265.0,26.1,257895.0
"Misdrijven, totaal",Nederland,2018,786420.0,100.0,45.8,217870.0,27.7,258820.0
"Misdrijven, totaal",Nederland,2019,820505.0,100.0,47.5,229380.0,28.0,275360.0
"Misdrijven, totaal",Nederland,2020,808030.0,100.0,46.4,193315.0,23.9,249820.0
"Misdrijven, totaal",Nederlek,2010,560.0,100.0,39.7,95.0,17.0,130.0
"Misdrijven, totaal",Nederlek,2011,540.0,100.0,38.7,95.0,17.5,130.0
"Misdrijven, totaal",Nederlek,2012,515.0,100.0,36.7,130.0,25.1,120.0
"Misdrijven, totaal",Nederlek,2013,490.0,100.0,34.8,145.0,29.7,115.0
"Misdrijven, totaal",Nederlek,2014,345.0,100.0,24.6,115.0,33.8,175.0
"Misdrijven, totaal",Nederlek,2015,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Nederlek,2016,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Nederlek,2017,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Nederlek,2018,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Nederlek,2019,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Nederlek,2020,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Nederweert,2010,620.0,100.0,37.3,175.0,28.4,205.0
"Misdrijven, totaal",Nederweert,2011,650.0,100.0,38.9,125.0,19.6,165.0
"Misdrijven, totaal",Nederweert,2012,560.0,100.0,33.4,140.0,25.2,170.0
"Misdrijven, totaal",Nederweert,2013,515.0,100.0,30.8,110.0,21.3,145.0
"Misdrijven, totaal",Nederweert,2014,465.0,100.0,27.7,90.0,19.2,105.0
"Misdrijven, totaal",Nederweert,2015,515.0,100.0,30.6,95.0,18.7,115.0
"Misdrijven, totaal",Nederweert,2016,455.0,100.0,27.0,100.0,21.8,125.0
"Misdrijven, totaal",Nederweert,2017,445.0,100.0,26.4,85.0,19.5,110.0
"Misdrijven, totaal",Nederweert,2018,420.0,100.0,24.6,105.0,25.5,120.0
"Misdrijven, totaal",Nederweert,2019,435.0,100.0,25.6,115.0,25.9,125.0
"Misdrijven, totaal",Nederweert,2020,400.0,100.0,23.4,95.0,23.9,120.0
"Misdrijven, totaal",Neerijnen,2010,505.0,100.0,42.4,140.0,28.2,175.0
"Misdrijven, totaal",Neerijnen,2011,480.0,100.0,40.5,115.0,23.8,160.0
"Misdrijven, totaal",Neerijnen,2012,540.0,100.0,45.1,135.0,25.1,165.0
"Misdrijven, totaal",Neerijnen,2013,445.0,100.0,37.1,125.0,28.0,160.0
"Misdrijven, totaal",Neerijnen,2014,400.0,100.0,33.2,110.0,28.1,130.0
"Misdrijven, totaal",Neerijnen,2015,405.0,100.0,33.6,105.0,25.7,135.0
"Misdrijven, totaal",Neerijnen,2016,320.0,100.0,26.4,95.0,29.1,135.0
"Misdrijven, totaal",Neerijnen,2017,270.0,100.0,22.0,100.0,36.2,105.0
"Misdrijven, totaal",Neerijnen,2018,245.0,100.0,19.8,55.0,22.4,65.0
"Misdrijven, totaal",Neerijnen,2019,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Neerijnen,2020,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Niedorp,2010,380.0,100.0,31.2,90.0,24.0,110.0
"Misdrijven, totaal",Niedorp,2011,415.0,100.0,33.9,95.0,22.9,135.0
"Misdrijven, totaal",Niedorp,2012,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Niedorp,2013,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Niedorp,2014,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Niedorp,2015,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Niedorp,2016,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Niedorp,2017,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Niedorp,2018,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Niedorp,2019,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Niedorp,2020,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Nieuw-Lekkerland,2010,235.0,100.0,24.8,80.0,33.9,150.0
"Misdrijven, totaal",Nieuw-Lekkerland,2011,230.0,100.0,23.9,70.0,30.3,100.0
"Misdrijven, totaal",Nieuw-Lekkerland,2012,220.0,100.0,23.1,60.0,26.8,75.0
"Misdrijven, totaal",Nieuw-Lekkerland,2013,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Nieuw-Lekkerland,2014,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Nieuw-Lekkerland,2015,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Nieuw-Lekkerland,2016,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Nieuw-Lekkerland,2017,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Nieuw-Lekkerland,2018,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Nieuw-Lekkerland,2019,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Nieuw-Lekkerland,2020,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Nieuwegein,2010,4180.0,100.0,68.6,1015.0,24.3,1305.0
"Misdrijven, totaal",Nieuwegein,2011,4160.0,100.0,68.2,900.0,21.6,1090.0
"Misdrijven, totaal",Nieuwegein,2012,3935.0,100.0,64.8,900.0,22.9,1165.0
"Misdrijven, totaal",Nieuwegein,2013,4160.0,100.0,68.3,885.0,21.3,1075.0
"Misdrijven, totaal",Nieuwegein,2014,3800.0,100.0,62.2,860.0,22.7,1025.0
"Misdrijven, totaal",Nieuwegein,2015,4255.0,100.0,69.5,975.0,22.9,1210.0
"Misdrijven, totaal",Nieuwegein,2016,4320.0,100.0,69.9,950.0,22.0,1185.0
"Misdrijven, totaal",Nieuwegein,2017,3680.0,100.0,59.4,805.0,21.9,970.0
"Misdrijven, totaal",Nieuwegein,2018,3560.0,100.0,57.0,865.0,24.3,1070.0
"Misdrijven, totaal",Nieuwegein,2019,3605.0,100.0,57.2,870.0,24.2,1040.0
"Misdrijven, totaal",Nieuwegein,2020,3650.0,100.0,57.5,820.0,22.5,1030.0
"Misdrijven, totaal",Nieuwkoop,2010,960.0,100.0,35.6,205.0,21.2,220.0
"Misdrijven, totaal",Nieuwkoop,2011,920.0,100.0,34.1,205.0,22.3,200.0
"Misdrijven, totaal",Nieuwkoop,2012,845.0,100.0,31.3,265.0,31.4,220.0
"Misdrijven, totaal",Nieuwkoop,2013,735.0,100.0,27.2,265.0,36.1,215.0
"Misdrijven, totaal",Nieuwkoop,2014,700.0,100.0,25.9,225.0,32.0,275.0
"Misdrijven, totaal",Nieuwkoop,2015,645.0,100.0,23.8,220.0,33.7,265.0
"Misdrijven, totaal",Nieuwkoop,2016,685.0,100.0,25.0,235.0,34.1,285.0
"Misdrijven, totaal",Nieuwkoop,2017,770.0,100.0,27.5,215.0,28.0,255.0
"Misdrijven, totaal",Nieuwkoop,2018,670.0,100.0,23.8,240.0,35.7,265.0
"Misdrijven, totaal",Nieuwkoop,2019,685.0,100.0,24.0,220.0,32.0,240.0
"Misdrijven, totaal",Nieuwkoop,2020,740.0,100.0,25.6,220.0,29.5,255.0
"Misdrijven, totaal",Nijefurd,2010,420.0,100.0,38.2,105.0,25.1,125.0
"Misdrijven, totaal",Nijefurd,2011,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Nijefurd,2012,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Nijefurd,2013,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Nijefurd,2014,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Nijefurd,2015,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Nijefurd,2016,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Nijefurd,2017,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Nijefurd,2018,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Nijefurd,2019,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Nijefurd,2020,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Nijkerk,2010,1860.0,100.0,47.1,415.0,22.3,505.0
"Misdrijven, totaal",Nijkerk,2011,1960.0,100.0,49.2,435.0,22.3,505.0
"Misdrijven, totaal",Nijkerk,2012,1730.0,100.0,43.1,400.0,23.3,490.0
"Misdrijven, totaal",Nijkerk,2013,1715.0,100.0,42.5,420.0,24.5,500.0
"Misdrijven, totaal",Nijkerk,2014,1455.0,100.0,35.8,395.0,27.2,485.0
"Misdrijven, totaal",Nijkerk,2015,1380.0,100.0,33.7,335.0,24.3,405.0
"Misdrijven, totaal",Nijkerk,2016,1475.0,100.0,35.8,375.0,25.3,435.0
"Misdrijven, totaal",Nijkerk,2017,1220.0,100.0,29.2,400.0,32.9,490.0
"Misdrijven, totaal",Nijkerk,2018,1285.0,100.0,30.4,390.0,30.3,445.0
"Misdrijven, totaal",Nijkerk,2019,1340.0,100.0,31.3,440.0,32.7,500.0
"Misdrijven, totaal",Nijkerk,2020,1325.0,100.0,30.7,365.0,27.5,475.0
"Misdrijven, totaal",Nijmegen,2010,16640.0,100.0,102.1,4160.0,25.0,5050.0
"Misdrijven, totaal",Nijmegen,2011,16535.0,100.0,100.7,3790.0,22.9,4635.0
"Misdrijven, totaal",Nijmegen,2012,17075.0,100.0,103.4,3505.0,20.5,4230.0
"Misdrijven, totaal",Nijmegen,2013,16660.0,100.0,100.1,3605.0,21.6,4340.0
"Misdrijven, totaal",Nijmegen,2014,14275.0,100.0,84.8,3375.0,23.6,4045.0
"Misdrijven, totaal",Nijmegen,2015,13440.0,100.0,78.7,3100.0,23.1,3625.0
"Misdrijven, totaal",Nijmegen,2016,13020.0,100.0,75.7,3315.0,25.5,3815.0
"Misdrijven, totaal",Nijmegen,2017,11590.0,100.0,66.8,3085.0,26.6,3555.0
"Misdrijven, totaal",Nijmegen,2018,11180.0,100.0,63.5,3130.0,28.0,3540.0
"Misdrijven, totaal",Nijmegen,2019,11885.0,100.0,67.2,3115.0,26.2,3590.0
"Misdrijven, totaal",Nijmegen,2020,11050.0,100.0,62.2,2795.0,25.3,3625.0
"Misdrijven, totaal",Nissewaard,2010,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Nissewaard,2011,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Nissewaard,2012,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Nissewaard,2013,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Nissewaard,2014,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Nissewaard,2015,4615.0,100.0,54.2,1385.0,30.0,1635.0
"Misdrijven, totaal",Nissewaard,2016,4175.0,100.0,49.0,1130.0,27.1,1320.0
"Misdrijven, totaal",Nissewaard,2017,3895.0,100.0,45.6,1025.0,26.3,1170.0
"Misdrijven, totaal",Nissewaard,2018,3535.0,100.0,41.8,965.0,27.3,1120.0
"Misdrijven, totaal",Nissewaard,2019,3855.0,100.0,45.4,985.0,25.6,1160.0
"Misdrijven, totaal",Nissewaard,2020,3975.0,100.0,46.7,970.0,24.4,1190.0
"Misdrijven, totaal",Noardeast-Fryslân,2010,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Noardeast-Fryslân,2011,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Noardeast-Fryslân,2012,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Noardeast-Fryslân,2013,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Noardeast-Fryslân,2014,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Noardeast-Fryslân,2015,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Noardeast-Fryslân,2016,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Noardeast-Fryslân,2017,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Noardeast-Fryslân,2018,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Noardeast-Fryslân,2019,930.0,100.0,20.5,315.0,34.1,380.0
"Misdrijven, totaal",Noardeast-Fryslân,2020,1125.0,100.0,24.9,315.0,27.9,415.0
"Misdrijven, totaal",Noord-Beveland,2010,375.0,100.0,50.6,85.0,23.0,105.0
"Misdrijven, totaal",Noord-Beveland,2011,405.0,100.0,54.5,105.0,26.0,125.0
"Misdrijven, totaal",Noord-Beveland,2012,405.0,100.0,53.8,90.0,22.7,105.0
"Misdrijven, totaal",Noord-Beveland,2013,405.0,100.0,53.8,130.0,32.2,155.0
"Misdrijven, totaal",Noord-Beveland,2014,380.0,100.0,50.2,105.0,28.3,125.0
"Misdrijven, totaal",Noord-Beveland,2015,335.0,100.0,45.3,100.0,30.3,125.0
"Misdrijven, totaal",Noord-Beveland,2016,375.0,100.0,50.3,115.0,30.3,140.0
"Misdrijven, totaal",Noord-Beveland,2017,255.0,100.0,34.7,90.0,35.9,105.0
"Misdrijven, totaal",Noord-Beveland,2018,260.0,100.0,35.5,115.0,44.2,140.0
"Misdrijven, totaal",Noord-Beveland,2019,275.0,100.0,37.8,95.0,33.7,105.0
"Misdrijven, totaal",Noord-Beveland,2020,295.0,100.0,39.9,80.0,26.8,110.0
"Misdrijven, totaal",Noordwijk,2010,2065.0,100.0,81.2,650.0,31.5,505.0
"Misdrijven, totaal",Noordwijk,2011,2130.0,100.0,83.8,795.0,37.3,620.0
"Misdrijven, totaal",Noordwijk,2012,1730.0,100.0,67.8,510.0,29.4,435.0
"Misdrijven, totaal",Noordwijk,2013,1650.0,100.0,64.2,550.0,33.4,405.0
"Misdrijven, totaal",Noordwijk,2014,1490.0,100.0,58.0,465.0,31.1,515.0
"Misdrijven, totaal",Noordwijk,2015,1320.0,100.0,51.5,445.0,33.9,510.0
"Misdrijven, totaal",Noordwijk,2016,1300.0,100.0,50.4,420.0,32.4,460.0
"Misdrijven, totaal",Noordwijk,2017,1435.0,100.0,55.4,405.0,28.2,465.0
"Misdrijven, totaal",Noordwijk,2018,1325.0,100.0,50.9,420.0,31.8,530.0
"Misdrijven, totaal",Noordwijk,2019,1680.0,100.0,39.2,500.0,29.7,580.0
"Misdrijven, totaal",Noordwijk,2020,1745.0,100.0,40.1,390.0,22.5,495.0
"Misdrijven, totaal",Noordwijkerhout,2010,765.0,100.0,49.1,165.0,21.9,175.0
"Misdrijven, totaal",Noordwijkerhout,2011,800.0,100.0,51.2,220.0,27.8,225.0
"Misdrijven, totaal",Noordwijkerhout,2012,790.0,100.0,50.6,210.0,26.4,205.0
"Misdrijven, totaal",Noordwijkerhout,2013,645.0,100.0,40.9,165.0,25.3,125.0
"Misdrijven, totaal",Noordwijkerhout,2014,725.0,100.0,45.6,175.0,24.2,210.0
"Misdrijven, totaal",Noordwijkerhout,2015,565.0,100.0,35.1,135.0,23.9,155.0
"Misdrijven, totaal",Noordwijkerhout,2016,530.0,100.0,32.7,160.0,30.1,180.0
"Misdrijven, totaal",Noordwijkerhout,2017,500.0,100.0,30.8,130.0,25.9,160.0
"Misdrijven, totaal",Noordwijkerhout,2018,490.0,100.0,29.6,145.0,29.3,170.0
"Misdrijven, totaal",Noordwijkerhout,2019,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Noordwijkerhout,2020,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal","Nuenen, Gerwen en Nederwetten",2010,1010.0,100.0,45.5,195.0,19.3,220.0
